command,caller,callee,timestamp,hidden,completed
analysis,746635253451325531,Launey_,1725567259,True,False
analysis,1073305876145897514,kxpzy,1725568973,False,False
analysis,1278787364793090060,nashornodersokp,1725574568,False,False
analysis,1246463560712720478,Eblotis21,1725575437,False,False
analysis,1246463560712720478,rekrap2,1725575633,False,True
analysis,394962757130387466,MultiPori,1725576402,True,True
plot,711137004020301884,bing_pigs,1725576706,False,True
analysis,911727753303322685,MrJay28,1725578923,False,False
analysis,394962757130387466,Blad_d,1725579159,False,True
analysis,424399568751296512,MuhammadPro5741,1725581290,False,True
analysis,1206053906623369237,Unknown,1725584887,False,False
connect,1206053906623369237,AnishAman,1725584896,False,True
analysis,1206053906623369237,AnishAman,1725584910,False,False
analysis,1088597158254628895,nhb_,1725588467,False,True
analysis,1177788129147637800,le4ves,1725588793,False,False
analysis,731269817440665640,OG_MineMan,1725590678,False,True
card,458191731448479746,nhb,1725593068,False,False
card,458191731448479746,nhb_\,1725593077,False,False
card,458191731448479746,nhb_,1725593093,False,True
card,1255302430367813673,07_vittz_,1725594176,False,True
plot,287063501804142592,danterus,1725597747,True,True
plot,287063501804142592,danterus,1725597809,True,True
analysis,346217686260514817,Mytinsaw,1725604312,True,False
card,346217686260514817,Mytinsaw,1725604336,True,True
card,498818126998405122,hctkey,1725607434,False,False
analysis,424399568751296512,MuhammadPro5741,1725607611,False,True
analysis,1278787364793090060,nashornodersokp,1725610486,False,True
match,1278787364793090060,1209336,1725613014,False,True
analysis,946303355121201163,wulpogg,1725621819,False,False
analysis,946303355121201163,3bedaxe,1725621830,False,True
analysis,619844562361516073,CallMeBlumi,1725621981,False,True
analysis,1278787364793090060,nashornodersokp,1725622633,False,False
card,298936021557706754,fastcrit,1725623508,False,True
card,711591095972266085,BadGamer,1725623572,False,True
disconnect,498818126998405122,hctkey,1725623955,False,True
connect,498818126998405122,hctkey,1725623962,False,True
card,1184363844617896067,SammmyG,1725626144,False,True
analysis,911727753303322685,MrJay28,1725636257,False,False
analysis,181610343548583936,ninpup,1725636995,True,False
card,458191731448479746,tommorerow,1725644327,False,True
analysis,372756477817126912,Finnitz,1725647505,False,True
analysis,846358716436447242,HopeMCSR,1725648283,False,False
analysis,804838350502494238,KagannB,1725653258,False,False
card,949404690532143157,Ferrus_Cube,1725660867,False,True
card,476942821366956055,dandannyboy,1725673775,False,True
card,545075944277409792,StarYTT,1725673950,False,True
card,243158597700157440,D3LTAGIRL,1725674312,False,True
card,1177788129147637800,le4ves,1725674440,False,True
card,1177788129147637800,nhb_,1725674469,False,True
card,458191731448479746,tommorerow,1725676631,False,True
card,1172171075728187515,Yumetama829,1725677041,False,True
card,332542717055991819,BadGamer,1725680434,False,True
card,999243235031519276,Not_E4sy_,1725680750,False,True
analysis,238333085861675009,SEED_CHANGE,1725684218,False,True
card,921013361611784214,SamonRTA,1725690719,True,True
analysis,921013361611784214,SamonRTA,1725690768,True,False
analysis,533343266645606400,big_pizu,1725692064,True,True
analysis,911727753303322685,MrJay28,1725693448,False,True
analysis,999243235031519276,Not_E4sy_,1725693522,False,False
analysis,398832039203438593,Ranik_,1725695311,False,True
analysis,480282288505094165,oegh,1725695364,False,True
analysis,398832039203438593,Erikfzf,1725695608,False,True
analysis,1172171075728187515,Yumetama829,1725696143,False,False
analysis,181469846670802944,ContraVz,1725696817,True,True
analysis,398832039203438593,doogile,1725697404,False,True
analysis,398832039203438593,v_strid,1725697605,False,True
analysis,398832039203438593,BeefSalad,1725697655,False,True
analysis,398832039203438593,silverrruns,1725697691,False,True
analysis,398832039203438593,7rowl,1725697748,False,True
analysis,398832039203438593,meebie,1725697903,False,True
analysis,398832039203438593,hackingnoises,1725698040,False,True
card,136443427230449664,shimuon,1725698749,True,False
card,424399568751296512,MuhammadPro5741,1725698875,False,False
card,424399568751296512,MuhammadPro5741,1725698890,False,False
card,424399568751296512,MuhammadPro5741,1725699067,False,False
analysis,424399568751296512,MuhammadPro5741,1725699871,False,True
analysis,424399568751296512,MuhammadPro5741,1725699927,False,False
analysis,424399568751296512,MuhammadPro5741,1725699936,False,False
analysis,424399568751296512,itsnahan,1725699946,False,True
analysis,711137004020301884,Ancoboyy,1725704226,False,True
analysis,711137004020301884,Andronicus,1725704577,False,True
analysis,618774334969872384,BinEin,1725704982,False,False
card,881868882653089822,Buzzaboo,1725705720,False,True
analysis,881868882653089822,Buzzaboo,1725705752,False,False
analysis,136443427230449664,shimuon,1725708024,True,True
card,667198758626263047,bing_pigs,1725709804,False,True
card,712188050658033734,samuelzk,1725712374,False,True
analysis,712188050658033734,Unknown,1725712390,False,False
analysis,712188050658033734,samuelzk,1725712400,False,False
card,720374985717448798,Bodek,1725713288,True,True
analysis,720374985717448798,Bodek,1725713324,False,True
analysis,999243235031519276,Not_E4sy_,1725713343,False,False
card,999243235031519276,Not_E4sy_,1725713360,False,True
analysis,702500247544397895,Unknown,1725713870,False,False
connect,702500247544397895,imabanana80,1725713878,False,True
analysis,702500247544397895,Imabanana80,1725713885,False,False
analysis,768196305401937970,MK119,1725714500,False,False
analysis,799922014785110046,say_good,1725715276,False,False
card,1073259041863782551,qxuse,1725716890,False,True
analysis,475229945262506004,ulsah1n,1725718537,False,True
card,780668077427785728,Unknown,1725724947,False,False
connect,780668077427785728,imsexyjaeyoon,1725724957,False,True
card,780668077427785728,imsexyjaeyoon,1725724966,False,True
analysis,780668077427785728,imsexyjaeyoon,1725724998,False,False
card,1239602006050607245,pulsar32,1725731313,False,True
analysis,846358716436447242,pulsar32,1725731332,False,True
analysis,280092327354040322,mcsr_misfit,1725731676,False,False
analysis,695600394180493403,szfam,1725731889,False,True
analysis,695600394180493403,doogile,1725731977,False,True
analysis,522888027299643415,BachToSchool,1725733065,True,True
analysis,681853467563786241,Frankey32,1725733425,False,True
plot,287063501804142592,tommorerow,1725734498,False,True
plot,287063501804142592,tommorerow,1725734524,True,True
plot,287063501804142592,romuxii,1725734557,True,True
analysis,277816927697502211,DziabaDziuba,1725737179,False,True
card,806687044700733451,Potatopog_,1725739180,False,True
analysis,806687044700733451,Potatopog_,1725739219,False,True
plot,480282288505094165,Unknown,1725740175,False,False
plot,480282288505094165,oegh,1725740182,False,True
analysis,814919928908873789,Cornflakes267,1725742902,False,True
card,458191731448479746,tommorerow,1725745388,False,True
card,332542717055991819,BadGamer,1725745467,False,True
plot,681853467563786241,Frankey32,1725746053,True,True
card,731269817440665640,OG_MineMan,1725747362,False,True
analysis,533343266645606400,big_pizu,1725747742,True,True
card,896451973354782740,regionruns,1725748288,True,False
card,896451973354782740,alexskinmagee,1725748305,True,True
analysis,398832039203438593,dandannyboy,1725750545,False,True
analysis,424399568751296512,MuhammadPro5741,1725750652,False,True
analysis,394962757130387466,doogile,1725750943,True,False
card,332542717055991819,BadGamer,1725754239,False,True
analysis,802160917897805865,BridgeBastion,1725754727,False,False
card,533343266645606400,big_pizu,1725755274,True,True
card,362748537521569792,GradientGray,1725757973,True,True
card,874197494714757170,Tenes9999,1725759736,False,True
analysis,1113051070495735838,Qwueedence,1725759764,True,True
analysis,1113051070495735838,nhb_,1725759895,True,True
card,435982253068386314,mymellyhubbin,1725764399,False,False
card,458191731448479746,tommorerow,1725765718,False,True
analysis,424399568751296512,MuhammadPro5741,1725775809,False,True
card,806687044700733451,breadman_46,1725776018,False,True
card,806687044700733451,Potatopog_,1725776035,False,True
analysis,1015190345094545419,Dawn357x,1725776847,False,True
analysis,784941329511481394,Yossysand,1725778508,False,True
analysis,295628259373219841,doogile,1725782025,True,True
analysis,295628259373219841,7rowl,1725782106,True,True
analysis,692116264461533255,bth13,1725783792,True,True
analysis,692116264461533255,doogile,1725783877,True,False
analysis,509012886195011625,KostuGaming,1725783900,False,False
card,692116264461533255,bth13,1725783918,True,True
analysis,480282288505094165,ContraVz,1725785563,False,True
analysis,519800095512854552,Erikfzf,1725785689,True,True
analysis,476942821366956055,dandannyboy,1725786241,False,True
analysis,476942821366956055,doogile,1725786306,False,False
analysis,136443427230449664,shimuon,1725787299,False,True
analysis,284966143503106050,aleen,1725787362,False,False
analysis,480282288505094165,oegh,1725787367,False,True
analysis,302320945434198016,Bloonskiller,1725787616,True,True
analysis,1278787364793090060,nashornodersokp,1725791587,False,True
analysis,295628259373219841,hackingnoises,1725793093,False,True
analysis,962460708698738770,76543211,1725793140,False,True
analysis,298936021557706754,Nadoms,1725794639,False,False
analysis,298936021557706754,Nadoms,1725794714,False,True
plot,298936021557706754,Nadoms,1725794821,False,True
card,300725739114987523,Elekid1,1725796571,False,True
analysis,300725739114987523,Elekid1,1725796633,False,True
card,846753012373520455,qMaxLMAO,1725796752,False,True
card,298936021557706754,Feinberg,1725797675,False,True
analysis,1088597158254628895,nhb_,1725797799,False,True
plot,899960631514505248,MinetofuCraft,1725801963,False,True
analysis,899960631514505248,MinetofuCraft,1725802005,False,True
analysis,298936021557706754,Nadoms,1725802149,False,True
analysis,298936021557706754,Feinberg,1725802169,False,False
card,899960631514505248,MinetofuCraft,1725802291,False,True
analysis,298936021557706754,Feinberg,1725802604,False,True
analysis,298936021557706754,Feinberg,1725802643,False,True
analysis,949404690532143157,binkus_,1725803201,False,True
analysis,949404690532143157,binkus_,1725803222,False,False
analysis,750017461390278706,Tamatorian1912,1725803943,False,True
analysis,962460708698738770,76543211,1725804750,False,False
analysis,522888027299643415,BachToSchool,1725805798,True,True
analysis,377233755380776961,MrBudgiee,1725805972,False,True
analysis,377233755380776961,Ayreliaa,1725806101,False,True
analysis,533672923647442948,Winstonein,1725806190,False,True
match,846753012373520455,1216830,1725808930,False,True
analysis,720374985717448798,Bodek,1725808944,True,True
analysis,518020147450216451,R3nR,1725810296,False,True
analysis,298936021557706754,Nadoms,1725810992,False,True
analysis,298936021557706754,Nadoms,1725811019,False,True
card,806687044700733451,Potatopog_,1725813325,False,True
analysis,424352958378016768,Unknown,1725813349,False,False
connect,424352958378016768,ttco,1725813361,False,True
analysis,768196305401937970,MK119,1725813371,False,True
analysis,424352958378016768,ttco,1725813372,False,True
analysis,768196305401937970,Feinberg,1725813964,False,False
analysis,768196305401937970,MK119,1725813984,False,False
card,949046660598747186,Unknown,1725815376,False,False
card,949046660598747186,meowvjc,1725815389,False,False
card,949046660598747186,MeowVic,1725815400,False,True
analysis,720374985717448798,Bodek,1725815464,True,False
analysis,962460708698738770,76543211,1725817510,False,True
analysis,348458053672108032,Blad_d,1725821099,False,True
card,699692015172059256,mak0226,1725821216,True,True
analysis,699692015172059256,mak0226,1725821271,True,False
plot,750017461390278706,Tamatorian1912,1725822188,False,True
analysis,348109541369577483,BeefSalad,1725822219,False,True
plot,750017461390278706,alexandeez,1725822221,False,True
analysis,806687044700733451,Potatopog_,1725822242,False,True
analysis,806687044700733451,beamerrboy,1725822338,False,True
analysis,750017461390278706,Tamatorian1912,1725822342,False,True
plot,720374985717448798,Bodek,1725822392,False,True
analysis,295628259373219841,doogile,1725822601,False,True
plot,962460708698738770,76543211,1725822660,False,True
analysis,398832039203438593,Ayreliaa,1725823405,False,True
analysis,482607756889686040,Perspectpeiae,1725825482,False,False
analysis,482607756889686040,Perspectpeiae,1725825536,False,True
analysis,298936021557706754,Nadoms,1725825794,False,True
plot,298936021557706754,doogile,1725826054,False,True
card,681853467563786241,Frankey32,1725833341,False,True
analysis,681853467563786241,Frankey32,1725833366,False,True
card,681853467563786241,Smonzz,1725833526,False,True
plot,298936021557706754,Smonzz,1725833716,False,True
plot,298936021557706754,Smonzz,1725833740,False,True
card,1039619989784764499,MightyCreative,1725835983,False,True
analysis,1039619989784764499,MightyCreative,1725836183,False,False
analysis,338119526875004928,WalkingOnly,1725839299,False,True
analysis,398832039203438593,Ranik_,1725840676,False,True
analysis,518020147450216451,R3nR,1725845265,False,True
card,806687044700733451,Potatopog_,1725847179,False,True
analysis,806687044700733451,Potatopog_,1725847223,False,True
